word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
overthrown,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
worship,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055359839
disappeared,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
vanished,0,0,0,0,0,0,0,0,0,0,0,0,0.00020097809,0
strident,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
brute,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
ordering,0,0,0,0,0,0,0,0,0,0.00024172105,0,0,0,0.00010065425
relegates,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
prince,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
rejects,0,0,0,0,0,0.000036844626,0,0,0.00022222222,0,0,0,0,0.00010065425
retains,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
tenets,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
philosophies,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
encompass,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
invade,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
surrounded,0,0,0.00027298164,0,0,0,0,0,0,0,0,0,0,0
flinches,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
disassociate,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
reiterate,0,0.000058500059,0,0,0.000062699856,0,0,0,0,0,0,0.000055753791,0,0
weapons,0,0,0.0012966628,0,0,0,0,0,0,0,0.0080094927,0,0.0052924231,0
bristling,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
timing,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
attacks,0,0.000058500059,0.00047771787,0,0,0,0,0,0,0,0.0014090774,0,0,0
arming,0,0,0,0,0,0,0,0,0,0,0.00044497182,0,0,0
begins--for,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
overt,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
preliminaries,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
penetration,0,0,0,0,0,0,0,0,0,0.000080573685,0,0.000055753791,0,0
loosening,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
stirring,0,0,0,0,0,0,0,0,0,0,0.00029664788,0,0,0
incitement,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
disunion,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
god-fearing,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
lawlessness,0,0,0,0,0,0,0,0,0.00022222222,0,0.00022248591,0,0,0
nations--acts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
automatically,0,0,0,0,0,0.000073689252,0,0,0,0,0.00014832394,0.000055753791,0,0
aggressor,0,0,0.00013649082,0,0,0,0,0,0,0,0.00088994364,0,0,0
legislate,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
unevenly,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
unfairly--may,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
instinct,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
self-preservation,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
warn,0,0,0,0.00025120579,0,0,0,0,0,0,0,0,0,0
else--the,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
thunderous,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
clung,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
innate,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
decency,0,0,0,0.00040192926,0,0,0,0,0,0,0,0,0,0.00040261701
wiser--and,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
sadder,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
defense"--a,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
subscribed,0,0,0.00006824541,0,0,0,0,0,0,0,0.00007416197,0,0,0
us--must,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
ward,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
ensure,0,0.0007020007,0,0,0,0,0,0.0012482524,0.0012592593,0,0,0,0.002210759,0
resistance,0,0,0.0006824541,0,0,0,0,0,0,0,0,0,0,0
secondly,0,0,0,0,0,0,0,0,0,0,0,0,0.00026797079,0
utilized,0,0,0,0,0.000062699856,0,0,0,0,0,0.00007416197,0,0,0
invoke,0,0,0,0.000050241158,0,0,0,0,0,0,0,0.00011150758,0,0
citizenship--the,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
self-confidence,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
staying,0,0.00023400023,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
standpoint,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
unnerved,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
self-distrust,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
endangered,0,0,0.00040947246,0,0,0,0,0,0,0,0,0,0,0
dissension,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
people--with,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
kindreds,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
tongues,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
welded,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
dictatorship,0,0,0,0,0,0,0,0,0,0,0.00037080985,0,0,0.00065425264
regimented,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
mustered,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020130851
africa,0,0,0.0053913874,0,0,0,0,0,0,0,0,0,0,0
pattern,0,0,0.00081894493,0,0,0,0,0,0,0,0,0.00011150758,0,0
clearer,0,0,0,0.00050241158,0,0,0,0,0,0,0,0,0,0
focus,0,0,0.0006824541,0,0,0,0,0.00034951069,0.00096296296,0,0,0,0,0
forged,0,0,0,0,0,0,0,0,0,0,0,0,0.00033496349,0.00015098138
seemingly,0,0,0,0.00025120579,0,0,0,0,0,0,0.00014832394,0,0,0
realistic,0,0,0,0,0,0,0,0.00014979029,0,0,0,0,0.0010048905,0.00020130851
resources--land,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
agriculture--our,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
supply--on,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
weakest,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
spot,0,0,0,0,0,0,0,0,0,0,0,0,0.00026797079,0
smouldering,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
cleaned,0,0.000058500059,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
depositor,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
dignified,0,0,0,0,0,0,0,0.00019972039,0,0,0,0,0,0
interrelationship,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
interdependence,0,0,0,0,0,0,0,0,0,0,0,0.00055753791,0,0
geography,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
true--but,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
tougher,0,0.00064350064,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
far-flung,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
dictator's,0,0,0.00013649082,0,0,0,0,0,0,0,0.00007416197,0,0,0
conscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
scratch,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
outmoded,0,0,0,0,0,0,0,0.00034951069,0,0,0,0,0,0
forge,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0.00055359839
democracy--a,0,0,0,0.000050241158,0,0,0.000048513074,0,0,0,0,0,0,0
shaped,0,0,0,0.00040192926,0,0,0,0,0,0,0,0,0,0
machining,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
bitterly,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
forging,0,0,0,0.00030144695,0,0,0,0,0,0,0,0,0,0
medically,0,0,0,0,0,0,0,0,0.00014814815,0,0,0,0,0
factional,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
employer-employee,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
revamped--reorganized,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
will--into,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
congresses,0,0,0,0.0003516881,0,0,0,0,0,0,0,0,0,0
launching,0,0,0,0,0,0,0,0,0,0,0,0.00016726137,0.00060293428,0
invigorate,0,0,0,0,0,0,0,0.000099860196,0,0,0,0,0,0
deadline,0,0,0,0,0,0,0,0,0,0,0,0.00027876896,0,0
hour-glass,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
man-power,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
dictatorships,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025163563
it--for,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
abhor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
boldly,0,0,0,0.00015072347,0,0,0,0,0,0,0,0,0,0.00035228988
overburdened,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
thereon,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
capital--private,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
public--to,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
attaining,0,0,0,0,0,0,0,0,0,0,0.00037080985,0,0,0
technological,0,0,0,0,0,0,0,0,0,0,0,0,0.0018088028,0
years--changes,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
example--changes,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
educating,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0
perfecting,0.000080955272,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
alternate,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
gluts,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
wholehearted,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
reconcilement,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
antagonistic,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
interests--some,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
litigation--in,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
techniques--private,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
federal--to,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
revamping,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
ungrudging,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
out-put,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
investing,0,0,0,0,0,0,0,0.00049930098,0,0,0,0,0.00026797079,0
maintains,0.00012143291,0,0,0,0,0,0,0.00019972039,0,0,0,0,0,0
sixty,0,0,0,0,0.00031349928,0,0,0.00014979029,0,0,0,0,0,0
drastically,0,0,0,0,0.00031349928,0,0,0,0,0,0,0,0,0
cuts,0,0,0,0,0,0,0,0.0032454564,0,0,0,0,0,0
disaster--and,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
unsafe,0,0,0,0,0.00012539971,0,0,0,0,0,0,0,0,0
abrupt,0,0,0,0,0,0,0,0.000099860196,0,0,0,0,0,0
reversed,0,0,0,0,0,0,0.00033959152,0,0,0,0,0,0,0
public--industry,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
finance--want,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
soundly,0,0,0,0,0,0.00018422313,0,0,0,0,0,0,0,0
wastefully,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
opportunist,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
gets,0,0,0,0,0,0,0,0.00039944078,0,0,0,0,0,0
keep--and,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
blessed,0,0,0,0.00030144695,0,0,0,0,0,0,0,0,0,0.00020130851
seeing,0,0.00058500059,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
cast,0,0,0,0.000050241158,0,0,0,0,0,0,0.00022248591,0,0,0
afraid,0,0.00058500059,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
pawns,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
molded,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
enslaved,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020130851
breathing,0,0.000058500059,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
formless,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
prophesied,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
rendezvous,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
prophecy,0,0,0,0.00025120579,0,0,0,0,0,0,0,0,0,0
meanly,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
just--a,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
applaud,0,0.00064350064,0,0,0,0,0,0,0,0,0,0,0,0
bless,0,0,0,0.00025120579,0,0,0,0,0.0021481481,0,0,0,0,0
reassembles,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
impact,0,0.00052650053,0,0,0,0,0.00063066997,0,0,0,0,0,0.00033496349,0
confuse,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
abandoning,0,0,0,0,0,0,0,0,0,0,0.00044497182,0,0,0
overlooking,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
mismanaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
dictatorships--and,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
accompanies,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
dictatorships--have,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
far-sighted,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
concepts--"common,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
yesterday,0,0,0,0.00050241158,0.000062699856,0,0,0,0,0,0,0,0,0
ill-being,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
unit--a,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
region--low,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
pulled,0,0,0,0.00025120579,0,0,0,0,0,0,0,0,0,0
extends,0,0,0,0,0,0,0,0,0.00014814815,0,0,0,0,0.00030196276
wishfully,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
innocence,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
ignorance,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035228988
prosperously,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
inside,0,0,0.00006824541,0,0,0,0,0,0,0,0.00088994364,0,0,0
wall,0,0.00035100035,0,0,0,0,0,0,0,0,0.00066745773,0,0,0
sending,0,0.00023400023,0,0.00015072347,0,0,0,0,0,0.00048344211,0,0,0,0
nobody,0,0.00035100035,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
consent--for,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
wishfulness,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
oversimplify,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
pretending,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
well--the,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
boys,0,0,0,0,0,0,0,0,0.00066666667,0,0.00007416197,0,0,0
girls,0,0,0.00006824541,0,0,0,0,0,0.00066666667,0,0,0,0,0
shabby,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
in--yes,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
in--if,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
ruled,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
swiftly,0,0,0,0,0,0,0,0,0.00014814815,0.00040286842,0,0.00016726137,0,0
curry,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
labeling,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
bloc,0,0,0.00047771787,0,0,0,0,0,0,0,0,0,0,0
label,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
turmoil,0,0,0.00061420869,0.00030144695,0,0,0,0,0,0,0,0,0,0
counter-propaganda,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
acknowledges,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
potent,0,0,0.00020473623,0,0,0,0,0,0,0,0,0,0,0
book,0,0,0,0.00025120579,0,0,0,0,0,0,0,0,0,0
twisted,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
defamed,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
alternatives,0.00032382109,0,0,0,0,0,0,0,0,0,0,0,0,0
alone--even,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
snatched,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
appendages,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
ruler,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
forbidden,0,0,0,0,0,0,0,0,0.00022222222,0,0,0,0,0
facts--the,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
nations--if,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
sets,0,0.00035100035,0,0,0,0,0,0,0,0.00032229474,0,0,0,0
morality,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030196276
conquests,0,0,0.00027298164,0,0,0,0,0,0,0,0,0,0,0
seventeenth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
summing,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
fewer,0,0,0,0,0,0,0,0.00059916117,0,0,0,0,0,0
ostriches,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
bury,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
sand,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
ostrich,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
ridicule,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
freedoms,0.00012143291,0,0,0,0,0,0,0,0.0002962963,0,0,0,0,0.00045294414
displaying,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
unanimity,0,0,0,0,0,0,0,0,0,0.00024172105,0,0,0,0
nationalities,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
products--surpluses,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
mine-field,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
dammed,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
unsalable,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
log-jam,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
passed--based,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
infer,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
fashioning,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
adjustable,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
interests--agricultural,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
industrial--in,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
enduring,0,0,0,0.00085409968,0,0,0,0,0,0,0,0.00016726137,0,0.00085556115
dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
manger,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
entangling,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
subscribes,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
precept,0,0,0,0,0,0,0,0,0,0,0,0.00016726137,0,0
alarmists,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
unrealistic,0,0.000058500059,0,0,0,0.000073689252,0,0,0.000074074074,0,0,0,0,0
claiming,0,0.000058500059,0,0,0.000062699856,0,0,0,0,0.000080573685,0,0,0,0
can't,0,0.003042003,0,0,0,0,0,0.00029958059,0,0,0,0,0,0
cake,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
defense--"the,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
problems--despite,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
levels--that,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
clothing--as,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
concerned--have,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
way--through,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
slack,0,0,0,0,0,0,0.0001940523,0,0,0,0,0,0,0
admonitions,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
lectures,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
defeatism,0,0,0,0,0,0,0,0,0,0,0.00044497182,0,0,0
jobs,0,0.0019305019,0,0,0,0,0,0.011034552,0.0031851852,0,0,0,0,0
away--is,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
warble,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
platitudes,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
right--is,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
facts--with,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,0,0,0.00059329576,0,0,0.00030196276
thirties,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
twenties,0,0,0,0.00010048232,0,0,0,0.000049930098,0,0,0,0,0,0
dawn,0,0,0,0.00015072347,0,0,0,0,0,0,0,0,0,0.00020130851
forties,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
enumerated,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
message--the,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
freeing,0,0,0,0,0,0,0,0.000099860196,0,0,0,0,0,0.000050327126
asset,0.00016191054,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
times--its,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
disintegration--vicious,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
actively,0,0,0,0,0,0,0,0,0,0,0,0.00055753791,0,0
reassert,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
words--"national,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
unity"--must,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
high-sounding,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
vague,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
pious,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
lip-service,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
doctrines,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
fanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
despondent,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
rabble-rousing,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
slogans,0,0,0,0,0,0,0,0,0,0,0.00029664788,0,0,0.000050327126
dictators,0,0,0,0,0,0,0,0,0,0,0.00081578167,0,0,0
ride,0,0,0,0,0,0,0,0,0,0,0.00044497182,0,0,0
saddle,0,0.000058500059,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
tyrannies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
apologists,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
aggressors,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040261701
wrap,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
mantle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
tricks,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
muddy,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
tactics,0,0,0,0,0,0,0,0,0,0,0.0007416197,0,0,0
plunge,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
combat,0,0,0.00075069952,0,0,0,0,0,0.00088888889,0.0020949158,0,0,0,0
plague,0,0,0,0,0,0,0,0,0,0.000080573685,0.00022248591,0,0,0
disunited,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
ablaze,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
overstatement,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
vituperation,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
beating,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
drums,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
ill-feeling,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
hurt,0,0,0,0,0,0.000073689252,0,0.00024965049,0,0,0,0,0,0
demonstrates,0,0,0,0,0,0,0.0001940523,0.000049930098,0,0,0,0,0,0
angry,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
wins,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0
recognizing,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0.00020130851
world--including,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
america--passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
seventy-seventh,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
these--the,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
states--ever,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
compass,0,0,0,0.00015072347,0,0,0,0,0,0,0,0,0,0
mediterranean,0,0,0.00047771787,0,0,0,0,0,0,0,0,0,0,0
lock,0,0.00017550018,0,0,0,0,0,0,0,0.00048344211,0,0,0,0
procession,0,0,0.00006824541,0,0,0,0,0,0,0,0.00007416197,0,0,0
foothold,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
louisiana,0,0,0.00013649082,0.000050241158,0,0,0,0,0,0,0,0,0,0
aiming,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
ninety-nine,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
years--no,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
maximilian,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
interlude,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
contain,0,0,0,0.00030144695,0,0,0,0,0,0,0,0,0.00020097809,0
visualize,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
downfall,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
pacification,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
munich,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
unalterably,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
realist,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
assailed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
world--assailed,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
sixteen,0,0,0.00006824541,0.000050241158,0,0.000073689252,0,0.000049930098,0,0,0,0,0,0.000050327126
